CC	CT  kmer_occurrence    short_read_kmer_count  raw_input_kmer_count  adjusted_input_kmer_count
CC	FR  fpr_lower_bound    fpr_upper_bound
CC	ER  total_input_kmers  adjusted_error_kmers
CC	CV  coverage
CC	QV  raw_quality_value  adjusted_quality_value
CC
CT	564	7289	7297	7297.000
CT	563	7471	7483	7483.000
CT	562	7635	7654	7654.000
CT	561	7795	7813	7813.000
CT	560	8100	8117	8117.000
CT	559	7937	7951	7951.000
CT	558	8268	8278	8278.000
CT	557	8386	8397	8397.000
CT	556	8689	8709	8709.000
CT	555	8798	8814	8814.000
CT	554	9000	9014	9014.000
CT	553	9088	9096	9096.000
CT	552	9264	9274	9274.000
CT	551	9284	9295	9295.000
CT	550	9484	9498	9498.000
CT	549	9694	9705	9705.000
CT	548	9938	9947	9947.000
CT	547	10162	10177	10177.000
CT	546	10450	10462	10462.000
CT	545	10500	10530	10530.000
CT	544	10804	10817	10817.000
CT	543	10846	10863	10863.000
CT	542	11309	11330	11330.000
CT	541	11359	11367	11367.000
CT	540	11455	11473	11473.000
CT	539	11802	11817	11817.000
CT	538	12054	12069	12069.000
CT	537	12224	12235	12235.000
CT	536	12231	12247	12247.000
CT	535	12446	12458	12458.000
CT	534	12285	12305	12305.000
CT	533	12844	12860	12860.000
CT	532	13198	13217	13217.000
CT	531	12934	12957	12957.000
CT	530	13351	13373	13373.000
CT	529	13490	13511	13511.000
CT	528	13492	13512	13512.000
CT	527	13754	13782	13782.000
CT	526	14058	14083	14083.000
CT	525	14301	14327	14327.000
CT	524	14396	14416	14416.000
CT	523	14514	14539	14539.000
CT	522	14758	14777	14777.000
CT	521	15041	15074	15074.000
CT	520	14865	14883	14883.000
CT	519	15064	15083	15083.000
CT	518	15167	15195	15195.000
CT	517	15411	15435	15435.000
CT	516	15585	15619	15619.000
CT	515	15737	15761	15761.000
CT	514	16120	16142	16142.000
CT	513	16073	16097	16097.000
CT	512	16210	16234	16234.000
CT	511	16123	16151	16151.000
CT	510	16336	16363	16363.000
CT	509	16373	16391	16391.000
CT	508	16430	16439	16439.000
CT	507	16590	16606	16606.000
CT	506	16543	16570	16570.000
CT	505	16806	16825	16825.000
CT	504	16530	16549	16549.000
CT	503	17008	17026	17026.000
CT	502	16999	17034	17034.000
CT	501	16873	16884	16884.000
CT	500	17217	17239	17239.000
CT	499	17213	17228	17228.000
CT	498	17190	17225	17225.000
CT	497	17448	17465	17465.000
CT	496	17118	17130	17130.000
CT	495	17534	17569	17569.000
CT	494	17274	17293	17293.000
CT	493	17366	17378	17378.000
CT	492	17234	17241	17241.000
CT	491	17473	17476	17476.000
CT	490	17330	17339	17339.000
CT	489	17415	17440	17440.000
CT	488	17492	17509	17509.000
CT	487	17105	17123	17123.000
CT	486	17128	17152	17152.000
CT	485	17106	17122	17122.000
CT	484	17124	17144	17144.000
CT	483	17260	17286	17286.000
CT	482	17391	17409	17409.000
CT	481	17136	17156	17156.000
CT	480	16722	16738	16738.000
CT	479	16711	16739	16739.000
CT	478	16627	16643	16643.000
CT	477	16888	16918	16918.000
CT	476	16693	16705	16705.000
CT	475	16728	16755	16755.000
CT	474	16664	16690	16690.000
CT	473	16521	16558	16558.000
CT	472	16343	16365	16365.000
CT	471	16205	16216	16216.000
CT	470	15962	15983	15983.000
CT	469	15813	15836	15836.000
CT	468	16085	16119	16119.000
CT	467	15805	15835	15835.000
CT	466	15728	15748	15748.000
